JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2449311.6,2.7,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6,2.8,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6,2.9,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6,3.0,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6,3.1,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6007,2.7,,,Vis.,RVR,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6007,2.7,,,Vis.,SUX,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6201,3.1,,,Vis.,RVR,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6215,3.0,,,Vis.,SUX,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6250,3.0,,,Vis.,RMU,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6424,3.3,,,Vis.,RVR,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6437,3.1,,,Vis.,GIN,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.644,3.2,,,Vis.,SCU,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6458,3.2,,,Vis.,RMU,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6458,3.3,,,Vis.,SUX,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6646,3.4,,,Vis.,SUX,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6653,3.4,,,Vis.,GIN,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6653,3.3,,,Vis.,RVR,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6667,3.2,,,Vis.,RMU,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6840,3.3,,,Vis.,RMU,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6840,3.4,,,Vis.,RVR,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.686,3.2,,,Vis.,SCU,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.6868,3.4,,,Vis.,SUX,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7,3.3,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7,3.2,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7,3.0,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7,2.9,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7,2.8,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7083,3.2,,,Vis.,SUX,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7118,3.3,,,Vis.,RMU,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7361,3.0,,,Vis.,RMU,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.7361,3.0,,,Vis.,SUX,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.8,2.7,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.8,2.6,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.8,2.5,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.8,2.4,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.8,2.3,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449311.8,2.2,,,Vis.,SAH,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449313.5250,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449314.4479,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449314.5306,3.3,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449314.6785,2.9,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449316.4292,2.9,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449317.6528,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449318.5556,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449320.5521,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449321.1943,2.1,,,Vis.,GBZ,C,,,,,,,V,,,,BET PER,,STD,,,,
2449321.4569,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449321.7,2.2,,,Vis.,GVN,,,,,,,,V,,,,BET PER,,STD,,,,
2449323.4562,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449324.2590,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449325.2026,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449325.2459,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449325.4819,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449327.185,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449327.4625,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449327.5507,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449327.7431,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449329.4521,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449330.2238,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449330.4542,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449331.2915,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449331.7083,3.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449331.7417,3.2,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449332.3639,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449332.515,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449333.4708,2.5,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449334.1691,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449334.4438,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449334.5569,3.2,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449334.7,3.0,,,Vis.,GVN,,,,,,,,V,,,,BET PER,,STD,,,,
2449334.7917,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449336.3688,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449337.3210,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449337.4486,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449338.2015,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449338.3486,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449338.4632,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449338.5576,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449340.4896,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449342.4965,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449344.4583,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449345.1871,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449346.4819,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449347.2028,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449348.7618,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449349.1819,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449349.4402,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449349.5021,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449350.7167,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449351.4861,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449352.4381,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449353.2229,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449353.6256,2.1,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449353.7694,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449355.2367,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449355.5625,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449356.4493,2.5,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449357.1646,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449357.2743,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449357.4639,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449357.7000,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449358.1803,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449358.5000,2.3,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449359.2541,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449359.4276,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449360.2824,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449360.427,3.4,,,Vis.,OER,,,,,,,,V,,,,BET PER,,STD,,,,
2449360.4283,3.4,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449360.4936,2.9,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449361.1963,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449361.4493,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449361.5173,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449361.5674,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449362.2402,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449362.3597,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449362.4542,2.5,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449364.5535,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449366.1994,3.2,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449366.5201,2.4,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449367.4639,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449368.4444,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449369.257,2.57,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2449369.6118,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449370.5542,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449371.3212,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449371.5618,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449372.2507,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449372.7396,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449373.5402,2.4,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449374.7021,3.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449375.7167,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449376.1767,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449377.4930,2.4,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449378.2076,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449379.1735,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449379.2933,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449379.5028,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449381.7431,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449382.1639,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449382.4861,2.4,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449383.2197,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449383.6,2.8,,,Vis.,GVN,,,,,,,,V,,,,BET PER,,STD,,,,
2449384.1833,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449384.7750,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449385.2319,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449385.5556,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449386.5542,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449387.1713,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449387.5750,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449388.2195,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449388.5743,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449388.6118,2.4,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449389.7424,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449390.2342,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449390.5333,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449391.4875,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449391.5389,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449392.2292,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449392.2715,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449392.3229,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449392.3521,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449392.4514,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449394.3090,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449396.5555,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449397.2535,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449397.2896,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449397.3285,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449397.3521,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449397.3944,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449397.5410,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6007,2.4,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6125,2.6,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6264,2.8,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6361,3.1,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6479,3.3,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6583,3.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6688,3.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6806,3.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.6924,3.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.7028,3.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.7132,3.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.7236,3.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.7340,3.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.7451,3.2,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.7562,3.0,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.7660,2.7,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449397.7778,2.5,,,Vis.,NMS,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449398.1924,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449398.2118,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449398.2569,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449398.3083,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449398.5500,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449399.2194,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449399.2750,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449399.3125,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449399.3306,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449399.5778,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449400.5153,2.9,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449400.5569,3.4,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449400.5764,3.2,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449400.6069,3.4,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449400.6375,3.1,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449400.6632,2.9,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449400.6840,2.5,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449400.7153,2.3,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449401.1778,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449401.6972,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449402.2052,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449402.5938,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449403.1903,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449403.5361,2.9,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449403.6340,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449405.6861,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449406.5138,2.4,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449408.2035,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449408.5868,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449409.5909,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449410.2083,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449410.4847,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449410.5382,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449412.2997,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449412.4833,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449412.4923,2.2,,,Vis.,SHS,,,,,,,,V,,,,BET PER,,STD,,,,
2449413.2153,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449413.2938,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449414.2972,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449415.1958,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449416.3059,2.1,,,Vis.,GBZ,C,,,,,,,V,,,,BET PER,,STD,,,,
2449416.6292,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449417.7097,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449418.2069,2.1,,,Vis.,GBZ,C,,,,,,,V,,,,BET PER,,STD,,,,
2449418.7,2.3,,,Vis.,PEY,C,,,,,,,V,,,,BET PER,,STD,,,,
2449419.2222,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449421.1865,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449421.2889,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449422.2093,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449423.498,3.29,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2449423.511,3.29,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2449423.522,3.29,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2449423.535,3.41,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2449423.5743,3.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449423.5972,2.8,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449423.6167,2.6,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449423.6396,2.5,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449423.7028,2.3,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449424.5431,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449425.2264,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449425.2863,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449427.1958,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449427.5729,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449428.5597,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449428.6,2.7,,,Vis.,PEY,C,,,,,,,V,,,,BET PER,,STD,,,,
2449429.5806,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449431.5764,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449432.5264,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449433.2431,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2449434.2203,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449434.5604,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449435.5528,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449438.1960,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449438.5847,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449439.2063,2.1,,,Vis.,GBZ,,,,,,,,V,,,,BET PER,,STD,,,,
2449441.6028,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449442.5833,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449444.5840,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449447.5188,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449448.5424,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449450.5410,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449451.5306,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449452.6,2.5,,,Vis.,PEY,C,,,,,,,V,,,,BET PER,,STD,,,,
2449460.5278,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
2449461.5694,2.0,,,Vis.,AEJ,,NA,,NA,,,,V,,,,BETA PER,,STD,,,,
